Date,Open,High,Low,Close,Adj Close,Volume,SMAAC_7,SMAAC_12,SMAAC_21,SMAAC_26,SMAAC_50,SMAAC_100,SMAAC_200,EMAAC_7,EMAAC_12,EMAAC_21,EMAAC_26,EMAAC_50,EMAAC_100,EMAAC_200,MACD,TR,SMATR_14,SATR_14,DX,SADX_14,PSAR,CT,CHAC,RS,RSI,SO_5,SO_14,WR_5,WR_14,ROCAC_1,ROCAC_7,ROCAC_12,ROCAC_14,ROCAC_21,ROCAC_26,ROCAC_50,ROCAC_100,ROCAC_200,MOM_1,MOM_7,MOM_12,MOM_14,MOM_21,MOM_26,MOM_50,MOM_100,MOM_200,VARAC_14,STDEVAC_14,LBB_20,UBB_20,VI_14,CV_12,OBV,COBV,ACCDIST,CMF
37215,6157.290039,6157.290039,6157.290039,6157.290039,6157.290039,1330200000,6120.890067,6075.823364,5993.350493,5975.909612,5875.935781,6156.694897,6392.025208,6119.033424,6077.776501,6026.707697,6010.636047,6013.626004,6132.395114,6394.102461,140.0099774,20.839844,36.58701864,49.70247709,27.80247537,18.07887521,5973.483064,0,20.839844,-0.147624611,-17.31920151,0.639072815,0.930431834,0.360927185,0.360927185,-0.003373164,0.020520505,0.044332406,0.065855948,0.042407097,0.030162285,0.008677497,-0.058984567,-0.126393789,-20.839844,123.810059,261.379883,380.439941,250.490234,180.280273,180.280273,-385.950195,-890.839844,8160.945109,90.33794944,5763.289381,6232.066673,0.025788158,0.000340736,-10575210000,0.143883024,0,0
37216,6128.109863,6128.109863,6128.109863,6128.109863,6128.109863,1029300000,6136.660017,6089.719198,6003.889067,5981.721154,5876.411582,6152.543594,6387.425107,6121.302534,6085.520095,6035.926076,6019.337811,6018.115567,6132.310257,6391.455769,147.4896255,29.180176,31.40562221,48.39555888,21.20012169,18.30182139,6002.133619,0,29.180176,-0.275875652,-38.09782846,0.133698648,0.822762142,0.866301352,0.866301352,-0.004739126,0.018344098,0.027971806,0.042449107,0.040353677,0.038785969,0.023649774,-0.059156336,-0.122171833,-29.180176,110.389648,166.75,249.540039,237.699707,228.810058,228.810058,-385.310059,-852.880371,6219.695324,78.865045,5774.033313,6245.092712,0.023452446,0.000358325,-11604510000,0.097331401,0,0
37218,6194.299805,6194.299805,6194.299805,6194.299805,6194.299805,410300000,6148.004255,6103.403361,6018.360003,5993.067308,5880.566982,6149.352393,6383.491655,6139.551852,6102.255435,6050.323688,6032.297959,6025.024753,6133.537773,6389.494018,156.7479316,66.189942,34.89488007,47.43122468,30.03009842,19.13955546,6026.773096,0,-66.189942,-0.241624514,-31.86080225,1,1,0,0,0.010801037,0.012986279,0.02723176,0.050609599,0.040605848,0.06082583,0.031228288,-0.057713421,-0.117209894,66.189942,79.409668,164.209961,298.389649,241.709961,355.169922,355.169922,-379.390136,-822.430175,4844.589497,69.6030854,5774.532444,6268.764577,0.024619156,0.000370078,-11194210000,-0.035356943,0,0
37221,6219.790039,6219.790039,6219.790039,6219.790039,6219.790039,1129800000,6161.221401,6120.806681,6031.083822,6007.708083,5884.828379,6145.813394,6379.506956,6159.611398,6120.337682,6065.72972,6046.186261,6032.662607,6135.245739,6387.805421,157.4347206,25.490234,32.040632,46.33189663,33.13740255,20.13940168,6053.577369,0,-25.490234,-0.268937673,-36.78724268,1,1,0,0,0.004115111,0.015099713,0.034743233,0.043350877,0.038213242,0.061174883,0.085315326,-0.053926458,-0.111783407,25.490234,92.520019,208.839844,258.430176,228.930176,358.560059,358.560059,-354.529785,-782.77002,4598.142533,67.80960502,5771.934753,6294.255286,0.023378568,0.000394742,-10064410000,-0.100927176,0,0
37222,6181.189941,6181.189941,6181.189941,6181.189941,6181.189941,1288000000,6168.457101,6133.591675,6040.147159,6020.014235,5893.83498,6141.882095,6375.400105,6165.006034,6129.699568,6076.226103,6056.186534,6038.487209,6136.155525,6385.749545,145.6906388,38.600098,29.8884975,45.15736812,24.14644292,20.42561891,6083.49565,0,38.600098,-0.46939514,-88.46416161,0.578970071,0.8151689,0.421029929,0.421029929,-0.006206013,0.008261899,0.025452186,0.025057686,0.051685994,0.041196812,0.085832761,-0.068056493,-0.11373549,-38.600098,50.649902,153.419921,151.100097,303.779785,244.569824,244.569824,-451.390137,-793.240235,4463.521953,66.80959477,5789.78695,6306.781067,0.02321193,0.000409964,-11352410000,0.127975708,0,0
37223,6082.009766,6082.009766,6082.009766,6082.009766,6082.009766,1423700000,6162.974191,6137.635824,6049.889997,6025.606145,5901.623574,6136.376392,6370.938003,6144.256967,6122.362675,6076.751891,6058.099366,6040.193976,6135.083332,6382.727259,132.1489631,99.180175,35.60567793,44.47510454,4.600338905,19.29524177,6219.790039,1,99.180175,-0.750466383,-300.7476079,0,0.318155129,1,1,-0.016045482,-0.006270903,0.008043415,0.011821687,0.052054233,0.029662417,0.086554357,-0.081164665,-0.125517286,-99.180175,-38.380371,48.529786,71.059571,300.929688,175.209961,175.209961,-537.25,-872.970214,3719.11467,60.98454452,5835.595912,6291.065075,0.028709274,0.000380068,-12776110000,0.125409495,0,0
37224,6130.120117,6130.120117,6130.120117,6130.120117,6130.120117,1375700000,6156.115653,6147.002482,6066.510951,6034.195388,5912.275576,6131.484995,6366.813704,6140.722755,6123.556128,6081.603548,6063.434236,6043.720491,6134.98505,6380.213755,121.819277,48.110351,37.8407155,44.00121961,11.8504454,18.7634706,6217.034434,1,-48.110351,-0.676168833,-208.8028896,0.349181708,0.556242886,0.650818292,0.650818292,0.007910272,-0.007770922,0.018678154,0.016979761,0.061152707,0.040694952,0.12756715,-0.066274885,-0.112555538,48.110351,-48.009766,112.399902,102.350097,353.270019,239.709961,239.709961,-435.109863,-777.489746,3031.046327,55.05493917,5893.66271,6268.325278,0.029463732,0.000357057,-11400410000,-0.107677533,0,0
37225,6125.040039,6125.040039,6125.040039,6125.040039,6125.040039,1343600000,6151.50851,6147.848307,6083.091425,6043.219614,5926.04458,6127.083096,6362.900854,6136.802076,6123.784422,6085.55232,6067.997629,6046.909493,6134.788119,6377.674713,112.2495897,5.080078,37.79572393,43.55796992,10.89211611,18.20123099,6214.33394,1,5.080078,-0.704978152,-238.9579478,0.312310841,0.531102675,0.687689159,0.687689159,-0.000828708,-0.005237694,0.001659867,0.015175332,0.041926901,0.028970616,0.148865805,-0.049349676,-0.123633393,-5.080078,-32.25,10.149902,91.560059,246.470215,172.450195,172.450195,-317.959961,-864.089844,2329.051732,48.26025002,5929.982156,6256.652854,0.029528776,0.000366895,-12744010000,0.11785541,0,0
37228,6082.959961,6082.959961,6082.959961,6082.959961,6082.959961,1202900000,6145.058524,6144.155802,6092.824289,6048.233849,5941.076182,6123.482695,6358.370005,6123.341547,6117.503735,6085.316651,6069.10595,6048.323237,6133.761819,6374.742228,103.8237297,42.080078,39.67574629,43.28066823,3.018350596,17.11673954,6211.687457,1,42.080078,-0.78978661,-375.7070897,0.009580493,0.006896452,0.990419507,0.990419507,-0.006870172,-0.007367672,-0.007231615,0.010841273,0.031725349,0.015373436,0.103314655,-0.059814899,-0.125326566,-42.080078,-45.149902,-44.310059,65.239746,187.049805,92.100098,92.100098,-387,-871.589844,1507.131667,38.82179371,5966.449279,6238.890711,0.030340263,0.000390353,-13946910000,0.094389443,0,0
37229,6145.029785,6145.029785,6145.029785,6145.029785,6145.029785,1318500000,6138.01995,6145.363281,6104.687128,6054.163462,5953.709775,6120.233394,6354.322405,6128.763607,6121.738512,6090.745117,6074.729938,6052.11565,6133.984947,6372.456532,86.43111491,62.069824,37.16859643,42.84409167,12.84819927,16.8118438,6209.093903,1,-62.069824,-0.890500824,-813.248884,1,0.45739508,0,0,0.010203885,-0.00795409,0.002363535,0.004928894,0.030810071,0.045533598,0.104887299,-0.040879134,-0.108691318,62.069824,-49.27002,14.489746,30.139648,183.669922,267.619629,267.619629,-261.910156,-749.360352,1455.568217,38.15190975,5991.089686,6232.617296,0.027813487,0.000427744,-12628410000,-0.09453707,0,0
37230,6252.459961,6252.459961,6252.459961,6252.459961,6252.459961,1765300000,6142.687081,6156.3691,6118.549037,6068.588454,5967.525371,6118.688594,6351.112754,6159.687695,6141.849504,6105.446467,6087.895125,6059.97229,6136.330987,6371.262536,78.21611763,107.430176,43.95790307,42.92364963,26.69692772,17.51792123,6082.009766,0,-107.430176,-0.661923191,-195.7907712,1,1,0,0,0.01748245,0.005252576,0.021578661,0.020431602,0.03687675,0.081538376,0.127268053,-0.01972787,-0.09646271,107.430176,32.669922,132.069824,125.189941,222.370117,471.379883,471.379883,-125.830078,-667.520019,2213.536416,47.04823499,5993.7188,6252.225194,0.032285966,0.000459823,-10863110000,-0.139787986,0,0
37231,6236.919922,6236.919922,6236.919922,6236.919922,6236.919922,1487900000,6150.648507,6161.26827,6128.398089,6086.120756,5981.332568,6117.274893,6347.697454,6178.995752,6156.475723,6117.398599,6098.933998,6066.911413,6138.322847,6369.925794,70.66098658,15.540039,44.83433307,43.06012702,23.63644079,17.95495834,6085.41877,0,15.540039,-0.710160467,-245.0184966,0.908318354,0.908829444,0.091681646,0.091681646,-0.002485428,0.00901606,0.009515831,0.017352449,0.037593013,0.079640257,0.108115989,-0.037387598,-0.089568494,-15.540039,55.729981,58.790039,106.379883,225.969727,460.069824,460.069824,-242.240234,-613.589844,2638.698175,51.36826039,6006.66635,6261.874617,0.032501864,0.000478127,-12351010000,0.136968143,0,0
