Date,Open,High,Low,Close,Adj Close,Volume,SMAAC_7,SMAAC_12,SMAAC_21,SMAAC_26,SMAAC_50,SMAAC_100,SMAAC_200,EMAAC_7,EMAAC_12,EMAAC_21,EMAAC_26,EMAAC_50,EMAAC_100,EMAAC_200,MACD,TR,SMATR_14,SATR_14,DX,SADX_14,PSAR,CT,CHAC,RS,RSI,SO_5,SO_14,WR_5,WR_14,ROCAC_1,ROCAC_7,ROCAC_12,ROCAC_14,ROCAC_21,ROCAC_26,ROCAC_50,ROCAC_100,ROCAC_200,MOM_1,MOM_7,MOM_12,MOM_14,MOM_21,MOM_26,MOM_50,MOM_100,MOM_200,VARAC_14,STDEVAC_14,LBB_20,UBB_20,VI_14,CV_12,OBV,COBV,ACCDIST,CMF
38020,1625.287964,1650.235962,1615.812988,1649.281982,1649.281982,26600,1610.295585,1606.838826,1570.880662,1551.526076,1483.330542,1435.078313,1477.215634,1615.877949,1600.52105,1573.159683,1559.290225,1511.635525,1477.491085,1487.753766,64.6081154,34.422974,36.17068036,28.29496728,43.73267616,40.82415398,1585.578437,0,-25.401977,-0.427893846,-74.79273613,0.985798265,0.992447011,0.014201735,0.014201735,0.015642767,0.022694478,0.047480434,0.087061428,0.089479983,0.134310632,0.249827177,0.164999749,0.083239494,25.401977,36.598999,74.759033,132.088989,135.457031,195.286987,195.286987,233.588989,126.735961,491.1612098,22.16215715,1479.917225,1667.549669,0.059548716,0.00103629,-9763600,-0.002717003,1904647650,81934.8302
38021,1652.614014,1685.765015,1652.613037,1685.159058,1685.159058,32600,1623.543597,1615.00175,1579.039429,1560.417002,1490.641562,1437.772974,1478.028699,1633.198227,1613.542282,1583.341445,1568.613842,1518.44037,1481.603322,1489.717998,62.59774536,36.483033,35.05390271,28.77774838,54.98462633,41.83561629,1585.958008,0,-35.877076,-0.458225544,-84.57865416,0.993928713,0.995259962,0.006071287,0.006071287,0.021753149,0.058235837,0.061715495,0.074476874,0.114083267,0.156356188,0.266036408,0.18507677,0.107695368,35.877076,92.736084,97.955079,116.806031,172.562012,227.858033,227.858033,263.176026,163.839112,838.2892899,28.9532259,1481.17208,1683.551016,0.055122362,0.001075872,-9731000,-0.003338932,1907994453,80019.62305
38022,1690.937988,1693.900024,1674.623047,1693.427979,1693.427979,32600,1638.820016,1621.943583,1587.650425,1569.498807,1497.889102,1440.487423,1478.889239,1648.255665,1625.832389,1593.349311,1577.859334,1525.302629,1485.797869,1491.744963,61.30372127,19.276977,34.20540064,29.16543783,57.10000383,42.92592969,1593.942569,0,-8.268921,-0.453807428,-83.08560958,0.995626865,0.996335424,0.004373135,0.004373135,0.004906908,0.067403344,0.051736326,0.075518131,0.117940257,0.170881216,0.27507275,0.168029552,0.120192822,8.268921,106.934937,83.302002,118.90503,178.652955,247.142945,247.142945,243.611939,181.698975,1171.291389,34.22413459,1484.178826,1698.409565,0.055109093,0.001108815,-9698400,-0.003350118,1913754689,78233.0817
38023,1690.55896,1705.907959,1671.395996,1679.192993,1679.192993,32600,1650.07258,1630.087504,1595.479853,1578.456806,1504.910901,1442.781193,1479.726559,1655.989997,1634.041713,1601.153282,1585.365531,1531.337545,1489.627476,1493.610118,57.9409388,34.511963,34.53411857,29.54891502,60.0818958,44.15135584,1603.938314,0,14.234986,-0.551310243,-122.8711452,0.777282393,0.797825165,0.222717607,0.222717607,-0.008406018,0.04921689,0.06179523,0.057956643,0.122134919,0.124738509,0.275437828,0.160856623,0.103912975,-14.234986,78.767944,97.727051,91.989014,182.765991,186.22998,186.22998,232.68103,158.064941,1319.723494,36.32799876,1496.101525,1704.763465,0.056531307,0.001106214,-9731000,0.003361379,1916959620,75825.59745
38026,1679.581055,1703.771973,1679.095947,1703.529053,1703.529053,26200,1660.742868,1637.171763,1605.341855,1586.5555,1512.650242,1445.351364,1480.638564,1667.874761,1644.732073,1610.460171,1594.118384,1538.090153,1493.863151,1495.698863,53.9705023,24.676026,33.8898315,29.85898049,60.0818958,45.28925155,1616.174671,0,-24.33606,-0.547533743,-121.0109558,0.973595574,0.981996798,0.026404426,0.026404426,0.014492712,0.04585604,0.052524045,0.058009794,0.126902924,0.135201671,0.272363306,0.176592245,0.124343688,24.33606,74.692017,85.011109,93.403076,191.838013,202.889038,202.889038,255.679077,188.397095,1697.378535,41.19925406,1504.82124,1715.227551,0.056540493,0.001130792,-9704800,-0.002692426,1920603296,74202.57123
38027,1708.895996,1715.463989,1683.595947,1691.009033,1691.009033,27400,1675.068586,1643.698934,1613.880807,1593.877385,1519.693022,1447.782954,1481.51795,1673.658329,1651.851605,1617.782795,1601.295469,1544.086972,1497.767029,1497.642248,54.79096278,31.868042,33.37483429,30.1101129,62.98710956,46.55338427,1626.942666,0,12.52002,-0.46934775,-88.44733074,0.61090556,0.827410043,0.38909444,0.38909444,-0.007349461,0.063040297,0.048568783,0.069266804,0.129565394,0.11704397,0.228479248,0.168287805,0.112102787,-12.52002,100.280029,78.32605,109.543091,193.965088,177.184082,177.184082,243.583984,170.458008,1704.653354,41.28744789,1522.510176,1716.935124,0.053248609,0.00113592,-9732200,0.002823345,1923538540,72652.64645
38028,1691.608032,1692.901978,1660.009033,1677.759033,1677.759033,26600,1682.76559,1650.810272,1622.486287,1600.182542,1525.718083,1450.086294,1482.30399,1674.683505,1655.837363,1623.23518,1606.959437,1549.329014,1501.331228,1499.434455,49.37594009,32.892945,32.48690364,30.27988367,40.73475584,46.13776795,1639.335651,0,13.25,-0.650245433,-185.9147795,0.320079598,0.723211573,0.679920402,0.679920402,-0.007835558,0.033179193,0.053588814,0.036602059,0.105830992,0.109191002,0.232233845,0.17200168,0.086861013,-13.25,53.879028,85.336059,59.241089,160.56604,165.161987,165.161987,246.226074,134.085083,1758.290816,41.93197844,1539.639495,1715.862409,0.050882739,0.001147676,-9758800,0.002733195,1926278694,71197.52813
38029,1679.081055,1693.012939,1660.312988,1663.832031,1663.832031,27200,1684.844169,1657.255188,1629.469099,1605.999272,1531.763545,1452.409285,1482.90478,1671.970636,1657.067312,1626.925803,1611.172222,1553.819328,1504.549065,1501.070252,45.11188082,32.699951,32.62490414,30.44738513,40.77572023,45.75476454,1649.993619,0,13.927002,-0.698020184,-231.14796,0.068938798,0.620974801,0.931061202,0.931061202,-0.008300955,0.008822051,0.048748395,0.031716741,0.060878515,0.098402076,0.185058749,0.167006006,0.072623405,-13.927002,14.550049,77.338989,51.149048,95.479004,149.057007,149.057007,238.10498,112.651977,1703.593355,41.27460908,1547.511888,1717.537917,0.051654206,0.00112562,-9786000,0.002787228,1929073863,69977.29205
38030,1664.603027,1672.438965,1653.23999,1658.53894,1658.53894,22600,1681.041295,1662.098012,1633.763666,1611.528654,1536.854163,1454.737404,1483.441575,1668.612712,1657.293716,1629.799724,1614.680868,1557.92598,1507.59837,1502.637104,44.56473692,19.198975,32.05004893,30.56186112,34.39867955,44.94361561,1715.463989,1,5.293091,-0.609656718,-156.1847603,0.085159265,0.582118733,0.914840735,0.914840735,-0.003181265,-0.015796798,0.036311536,0.041519098,0.053359648,0.108332674,0.177592467,0.167924326,0.051798483,-5.293091,-26.620118,58.113891,66.115966,84.015991,162.111938,162.111938,238.464965,81.678955,1472.657803,38.37522382,1555.367688,1718.083716,0.049698186,0.00111838,-9808600,0.002309422,1933001149,70830.48423
38033,1661.452026,1697.26001,1661.452026,1696.827026,1696.827026,23000,1681.526873,1667.763845,1639.58767,1619.236347,1542.622402,1457.504934,1484.04141,1675.666291,1663.375764,1635.893115,1620.765768,1563.373079,1511.345472,1504.569342,48.13011273,38.72107,33.45463364,30.76848772,43.98773394,44.87533835,1714.219509,1,-38.288086,-0.468697853,-88.21681904,0.700485933,0.863187861,0.299514067,0.299514067,0.023085431,0.002007199,0.041741432,0.069545835,0.069066767,0.12246946,0.20179626,0.192281089,0.04996993,38.288086,3.399047,67.98999,110.333984,109.623047,185.135986,185.135986,273.650024,80.755005,1242.959613,35.25563236,1560.164743,1724.248965,0.052651674,0.001128626,-9785600,-0.002344881,1935203943,72165.59332
